Student ID,Subject ID,Group ID
1124,CM0244,4
1124,IC0270,1
1124,IC0263,1
1125,DF0236,3
1125,DE0084,15
1125,PR0311,6
1125,BU0600,20
1125,DF0236,3
1126,ID0260,2
1126,IP0282,2
1126,ID0266,2
1126,ME0216,2
1127,ME0249,1
1127,ME0241,3
1127,ME0248,2
1127,ME0238,2
1127,PT0308,1
1128,NI0100,3
1128,NI0286,3
1128,NI0259,2
1128,OG0591,24
1128,ME0215,2
1129,PS0328,1
1129,PS0327,2
1129,PS0323,2
1129,PS0344,1
1130,OG0279,1
1130,EC0101,5
1130,CO0133,5
1131,IC0276,2
1131,IC0264,3
1131,IC0291,4
1131,IC0270,2
1131,HL0555,18
1132,FI0159,2
1132,NI0288,2
1132,NI0191,1
1132,FI0035,2
1132,NI0257,2
1133,IC0282,2
1133,IC0272,3
1133,IC0266,3
1134,ME0233,2
1134,ME0231,3
1134,ME0232,2
1134,BU0600,8
1134,CO0133,7
1135,EC0101,9
1135,BU0009,13
1135,NI0100,1
1135,ME0235,3
1135,CO0135,8
1136,CM0106,2
1136,FI0231,1
1136,FI0239,1
1137,CO0223,1
1137,CO0146,1
1137,CO0148,1
1137,OG0349,1
1137,CO0144,1
1138,PT0305,1
1138,CS0256,1
1138,HL0320,1
1138,EC0009,1
1138,HL0550,2
1138,CS0061,2
1139,BU0460,1
1139,BU0429,1
1139,ME0230,4
1139,NI0100,2
1139,ME0233,3
1139,EC0101,29
1140,ST0277,1
1140,ID0615,202
1140,ST0270,2
1141,CT0257,2
1141,CT0254,2
1141,CT0255,1
1142,EC0112,6
1142,EC0112,6
1142,CM0223,1
1142,EC0263,1
1143,OG0347,22
1143,PR0312,5
1143,NI0278,2
1143,DE0215,1
1143,NI0275,2
1144,CS0235,2
1144,EC0159,2
1144,CS0923,2
1144,HL0358,3
1144,CS0046,1
1145,DE0136,2
1145,DE0150,1
1145,DE0143,3
1145,DE0138,3
1145,DE0127,1
1146,OG0131,2
1146,FI0140,4
1146,OG0126,8
1146,FI0159,1
1146,OG0135,5
1147,CT0245,3
1147,CT0247,1
1147,CT0249,1
1147,CT0248,3
1148,OG0123,1
1148,CM0110,1
1148,EC0112,4
1148,EC0112,4
1148,FI0216,2
1149,CM0422,1
1149,CM0418,1
1149,CM0050,1
1149,CM0079,1
1150,BU0220,28
1150,IC0261,1
1150,DE0084,19
1150,BU0220,28
1151,OG0347,13
1151,OG0134,1
1152,OG0269,1
1152,EC0235,6
1152,ME0249,2
1152,NI0257,2
1153,PT0181,1
1153,CT0257,2
1153,CT0254,2
1154,CM0212,11
1154,ME0171,2
1154,CO0125,1
1154,ME0104,2
1155,IC0283,3
1155,IC0292,3
1155,PT0161,1
1156,IC0265,2
1156,IC0280,2
1156,IC0291,4
1156,IC0267,4
1156,IC0280,2
1156,PR0311,4
1157,FI0161,1
1157,FI0035,1
1157,FI0162,1
1157,FI0160,1
1158,OG0279,1
1158,PS0341,1
1158,BU0600,4
1158,ME0104,2
1158,CO0133,8
1159,CS0214,1
1159,CS0239,3
1159,CS0251,2
1159,CS0061,2
1160,IP0240,6
1160,IM0233,2
1160,BI0265,3
1160,CM0231,4
1160,IP0240,6
1160,BI0265,3
1161,DE0129,1
1161,DE0132,1
1161,DE0135,1
1161,DE0137,2
1161,DE0126,4
1162,CM0260,2
1162,ST0244,2
1162,CM0246,2
1162,ST0246,2
1162,CM0231,6
1163,OG0134,3
1163,FI0140,2
1163,EC0235,8
1163,OG0266,1
1164,OG0125,7
1164,OG0135,6
1165,PT0113,1
1165,CO0232,1
1165,ME0245,2
1165,NI0247,6
1165,OG0125,4
1166,PT0113,17
1166,OG0276,1
1166,OG0262,3
1166,PT0171,1
1167,IP0240,4
1167,IP0240,4
1167,CM0235,2
1167,CM0232,2
1168,DE0226,2
1168,ME0234,2
1168,HL0595,2
1168,OG0347,9
1169,EC0103,6
1169,ME0238,1
1169,ME0241,2
1169,ME0237,2
1170,ST0252,1
1170,ST0257,2
1171,IP0253,2
1171,IP0258,1
1171,IP0246,2
1171,IM0610,106
1172,EC0235,5
1172,OG0268,1
1172,OG0127,4
1172,OG0124,5
1173,HL0555,6
1173,EC0103,2
1173,OG0127,7
1173,HL0595,2
1174,BU0405,1
1174,CM0211,6
1174,BU0180,1
1174,BU0405,1
1174,BU0600,24
1174,BU0157,2
1175,DE0124,1
1175,DE0130,1
1175,DE0087,1
1175,DE0086,2
1176,IP0240,6
1176,IM0233,2
1176,IM0250,1
1176,CM0231,11
1176,IP0240,6
1177,PR0311,6
1177,CM0211,8
1177,NI0275,4
1177,OG0122,3
1178,DE0071,1
1178,DE0077,1
1178,DE0055,1
1178,DE0680,1
1179,EC0314,1
1179,EC0200,1
1179,EC0276,1
1179,EC0749,202
1180,BU0469,1
1180,CM0211,12
1180,NI0269,1
1180,ME0215,2
1180,CO0333,2
1181,PS0326,2
1181,PS0319,1
1181,PS0331,1
1182,BU0011,51
1182,IP0255,2
1182,CM0080,1
1182,ID0616,202
1183,ST0254,1
1183,OG0205,2
1184,IC0282,2
1184,IC0283,3
1184,OG0591,1
1184,IC0288,3
1185,FI0240,1
1185,FI0170,2
1185,CM0251,1
1185,FI0239,1
1186,PT0113,18
1186,OG0134,2
1186,OG0269,1
1186,CO0232,1
1186,ME0106,1
1187,BU0469,1
1187,ME0253,1
1188,DE0908,1
1188,DE0055,1
1188,DE0162,1
1189,IP0254,2
1189,IM0245,7
1189,IP0254,2
1189,IM0245,7
1189,IM0614,106
1190,DE0226,3
1190,ME0234,1
1190,EC0101,8
1190,ME0232,2
1190,OG0278,1
1191,PT0113,13
1191,NI0221,3
1191,NI0281,2
1191,NI0255,1
1191,OG0126,5
1193,PS0337,1
1193,PS0326,1
1193,PS0318,1
1193,PS0322,1
1194,CS0214,1
1194,ID0256,2
1195,DE0014,1
1195,DE0087,5
1195,MU0400,26
1195,DE0085,3
1195,DE0125,2
1195,OG0591,20
1196,EC0258,1
1196,EC0311,1
1196,EC0285,1
1196,PR0311,4
1197,EC0235,5
1197,OG0127,6
1197,CO0228,1
1197,OG0349,1
1197,OG0283,1
1197,OG0137,3
1198,EC0258,1
1198,EC0246,2
1198,EC0271,1
1198,EC0301,1
1198,EC0222,1
1199,CT0248,3
1200,IM0250,1
1200,ID0230,2
1201,CO0133,9
1201,BU0009,30
1202,DE0139,2
1202,DE0660,255
1202,DE0133,1
1202,DE0146,3
1202,DE0660,255
1202,DE0660,255
1202,DE0660,255
1203,CM0433,1
1203,OG0261,1
1203,EC0251,1
1203,FI0131,1
1203,EC0215,1
1203,PT0111,1
1204,EC0266,3
1204,EC0159,2
1204,OG0591,23
1204,DE0025,2
1205,PT0191,1
1205,NI0270,1
1205,OG0135,3
1206,CS0233,1
1206,HL0355,1
1206,CS0231,5
1206,CS0240,2
1206,CS0230,1
1206,CS0092,1
1206,CS0045,3
1207,DE0132,2
1207,CO0231,1
1207,HL0550,2
1208,HL0595,1
1208,EC0103,7
1208,ME0242,6
1208,ME0241,1
1208,ME0058,2
1208,CS0091,2
1208,ME0238,2
1209,PT0191,1
1209,NI0287,4
1209,NI0039,1
1209,NI0256,1
1209,ME0236,2
1209,NI0299,3
1210,PT0113,2
1210,ID0260,2
1210,IP0282,1
1210,ID0261,1
1211,EC0235,4
1211,OG0127,7
1211,OG0280,1
1211,ME0156,6
1211,OG0124,6
1211,ME0242,7
1212,FI0231,1
1212,FI0158,2
1212,FI0170,2
1212,CM0251,1
1212,CM0109,1
1213,IM0240,1
1213,IM0235,3
1213,IP0250,2
1213,IM0243,1
1213,IM0235,3
1213,IM0237,1
1214,PT0305,1
1214,CS0220,3
1215,ID0262,89
1215,ID0267,1
1215,OG0276,5
1215,HL0551,2
1215,ME0216,1
1215,ID0261,82
1215,ID0259,1
1216,FI0157,2
1216,OG0127,4
1216,FI0139,4
1217,ID0250,1
1217,ID0280,3
1217,ID0258,70
1218,OG0237,1
1218,EC0243,9
1218,FI0155,2
1218,OG0126,5
1219,OG0122,5
1220,ME0171,2
1220,NI0255,1
1220,FI0139,1
1220,OG0133,4
1221,PT0113,20
1221,PR0612,4
1221,PR0251,5
1221,PR0251,5
1221,IP0661,2
1221,PR0253,1
1221,PR0604,145
1222,EC0113,2
1222,CO0135,9
1222,FI0216,1
1223,OG0347,22
1223,HL0551,1
1223,DE0215,1
1224,CS0045,4
1224,ME0248,2
1224,CS0224,1
1224,ME0244,1
1224,PT0308,1
1225,EC0276,1
1225,FI0156,2
1225,PT1000,1
1226,ID0262,90
1226,ID0601,720
1226,PT0302,1
1228,IP0663,2
1228,HL0551,1
1228,ID0618,202
1228,ID0252,1
1229,HL0555,7
1229,DE0162,1
1229,PT1001,1
1230,ME0212,5
1230,OG0133,5
1230,OG0131,4
1231,CO0132,1
1231,DE0084,10
1231,CO0140,1
1232,NI0299,2
1232,NI0191,1
1232,NI0251,2
1232,NI0257,2
1233,EC0307,1
1233,EC0285,1
1233,PR0311,5
1233,EC0276,1
1233,EC0306,1
1233,EC0215,1
1234,PT0191,1
1234,FI0159,2
1234,ME0070,5
1234,ME0242,2
1235,OG0262,2
1235,OG0128,4
1236,CO0135,1
1236,CM0211,2
1236,OG0123,8
1237,PR0247,1
1237,PR0613,4
1237,PR0614,4
1237,PR0602,4
1237,PR0632,145
1238,PT0002,1
1238,HL0555,8
1238,ME0172,2
1238,PR0311,3
1239,IM0245,3
1239,ID0231,1
1239,IM0245,3
1239,IM0615,106
1240,CM0235,1
1240,ID0258,6
1240,ID0253,8
1240,ID0268,1
1241,ID0248,3
1241,ID0263,1
1241,ID0249,1
1242,DE0132,3
1242,DE0087,1
1242,DE0127,2
1242,DE0131,3
1243,PT0131,1
1243,ST0255,2
1243,ST0262,1
1243,ST0261,1
1243,ST0273,1
1243,ST0277,2
1244,ME0106,2
1244,ME0070,2
1244,DE0120,5
1244,OG0124,6
1245,IP0248,6
1245,CO0217,2
1245,IP0258,1
1245,IP0248,6
1246,CO0221,1
1246,ST0244,4
1246,BI0242,1
1247,ME0238,1
1247,ME0242,8
1247,ME0240,2
1248,IC0655,28
1248,IC0293,2
1248,IC0290,1
1248,IC0292,2
1248,IC0655,28
1248,IC0269,2
1248,PT0161,1
1249,ME0249,1
1249,ME0246,2
1249,ME0245,2
1249,PT0308,1
1250,ST0277,1
1250,ST0258,1
1250,ST0252,1
1250,ST0251,1
1251,DF0070,1
1251,PT0306,1
1252,BI0469,1
1252,BI0477,2
1252,BI0478,1
1252,BI0477,2
1252,BI0485,1
1252,BI0471,1
1253,OG0591,17
1253,NI0255,1
1254,PT0305,1
1255,ST0273,1
1256,PT0300,1
1256,DE0150,1
1256,DE0664,1
1257,BU0464,1
1257,BU0465,4
1257,EC0101,5
1257,DE0221,1
1257,BU0464,1
1257,NI0269,1
1257,BU0465,4
1258,BU0228,2
1258,MU0401,10
1258,OG0347,5
1258,CO0135,5
1258,ME0106,1
1258,OG0124,6
1259,PS0310,1
1259,PS0311,1
1259,PS0319,1
1259,PS0315,1
1260,CS0219,1
1260,CS0214,1
1261,BU0600,18
1261,EC0101,7
1261,ME0232,3
1261,OG0278,1
1261,ME0253,3
1262,OG0347,17
1262,CO0135,13
1262,NI0286,3
1263,MU0728,184
1263,MU0749,183
1263,MU0757,183
1264,OG0268,1
1264,OG0353,1
1265,IM0245,4
1265,IM0235,3
1265,CO0217,2
1265,IM0235,3
1265,ID0231,2
1265,IM0245,4
1265,PT0171,1
1266,DE0132,1
1266,DE0128,5
1266,DE0152,1
1266,DE0135,1
1266,DE0126,4
1267,PT0307,1
1268,CM0232,3
1268,OG0262,1
1268,IC0279,1
1269,DE0126,3
1269,EC0266,1
1269,DE0152,2
1270,NI0288,1
1270,FI0155,1
1270,ME0172,2
1270,HL0551,2
1270,NI0191,2
1270,NI0257,2
1271,PT0113,31
1271,OG0351,1
1271,NI0251,1
1271,ME0157,1
1271,ME0106,8
1272,NI0278,1
1272,NI0286,2
1272,DE0215,1
1273,CM0433,1
1273,EC0272,1
1274,PR0254,1
1274,PR0249,1
1274,PR0251,2
1274,PR0248,2
1274,PR0251,2
1274,PR0253,1
1275,BU0401,1
1275,CO0133,2
1275,ME0230,4
1276,OG0279,1
1276,OG0123,10
1276,ME0104,2
1277,FI0158,2
1277,OG0134,5
1277,OG0284,3
1278,IC0276,2
1278,IC0274,5
1278,IC0273,2
1278,IC0283,3
1279,BU0227,2
1279,HL0550,2
1279,ME0242,2
1280,EC0101,8
1280,ME0232,3
1280,OG0352,1
1281,PT0002,1
1281,OG0137,2
1281,NI0283,1
1282,BU0464,1
1282,BU0009,7
1282,CO0133,2
1282,BU0464,1
1282,ME0104,2
1282,DE0119,2
1283,ME0159,3
1283,ID0618,202
1284,CM0218,5
1284,NI0259,2
1284,OG0591,21
1284,CO0333,3
1285,OG0351,1
1285,OG0133,6
1285,PT0999,1
1286,MU0714,183
1286,MU0446,184
1286,MU0455,185
1287,FI0240,1
1287,FI0159,1
1287,FI0170,1
1288,OG0122,7
1288,CO0135,10
1288,ME0104,2
1288,CO0133,7
1289,IP0287,2
1289,IP0282,2
1289,ID0258,78
1289,ID0262,1
1289,ID0259,1
1290,HL0355,2
1291,OG0279,1
1291,ME0239,3
1291,OG0591,21
1291,ME0245,2
1291,BU0600,12
1291,CO0133,4
1292,BI0472,1
1293,CM0244,2
1293,IP0283,3
1293,PT0302,1
1294,CS0233,1
1294,MU0401,10
1294,CS0067,5
1294,HL0357,2
1294,CS0251,1
1294,CS0239,1
1295,ME0244,2
1295,ME0243,2
1295,ME0246,2
1296,CT0240,4
1296,CT0240,4
1296,CT0233,2
1296,MU0401,18
1296,CT0233,2
1297,OG0276,5
1297,IP0683,52
1297,IP0670,51
1297,IP0683,52
1297,IP0283,1
1297,PT1000,1
1298,ME0145,2
1298,CO0232,1
1298,OG0283,2
1299,DF0236,7
1299,DF0239,5
1299,IC0262,2
1299,DF0239,5
1299,BU0157,2
1299,DF0236,7
1300,IC0293,2
1300,IC0631,17
1300,IC0633,17
1301,PT0020,1
1301,OG0137,4
1301,ME0172,2
1301,ME0253,4
1301,NI0298,1
1301,PT1001,1
1302,CS0213,1
1302,CS0217,2
1302,CS0220,1
1303,EC0260,1
1303,CO0231,1
1303,BU0401,1
1303,EC0260,1
1303,NI0247,5
1303,ME0215,4
1304,MU0743,183
1304,MU0443,183
1304,MU0644,183
1304,MU0524,188
1304,MU0666,183
1305,DE0150,1
1306,ME0237,1
1306,DE0226,3
1306,ME0236,2
1306,EC0101,3
1306,ME0106,1
1307,OG0279,1
1307,BU0009,13
1307,EC0101,7
1307,CM0211,8
1307,CO0222,1
1307,DE0221,2
1308,CM0212,1
1308,ME0212,6
1308,OG0123,10
1308,DE0120,5
1309,ST0242,5
1309,CM0230,2
1309,ST0242,5
1310,PT0307,1
1310,PS0345,1
1311,EC0103,13
1311,FI0116,1
1311,FI0131,1
1311,OG0128,2
1312,EC0235,4
1312,ME0157,2
1312,OG0284,1
1312,NI0283,1
1312,PT1002,1
1313,OG0279,1
1313,ME0239,1
1313,BU0453,2
1313,EC0101,7
1313,DE0119,6
1314,CS0240,1
1314,CS0923,2
1314,CS0091,2
1314,CS0230,1
1314,CS0092,1
1315,CS0219,2
1315,CS0218,2
1315,CS0212,1
1316,PS0313,1
1316,PS0318,1
1316,PS0319,1
1316,PS0315,1
1317,DE0025,4
1317,DE0126,3
1317,EC0266,1
1317,DE0087,1
1317,DE0013,1
1317,EC0159,1
1318,DE0137,1
1318,MU0401,13
1318,DE0139,1
1318,DE0138,2
1318,DE0141,1
1319,OG0260,1
1319,OG0133,5
1319,OG0280,2
1319,ME0235,3
1319,OG0267,1
1320,NI0221,3
1320,NI0286,3
1320,EC0103,12
1320,NI0247,6
1320,NI0276,2
1320,NI0223,1
1321,MU0435,183
1321,MU0434,183
1321,MU0512,183
1321,MU0431,183
1321,MU0722,184
1322,OG0262,6
1322,ME0212,5
1322,OG0128,7
1322,OG0131,5
1322,ME0242,1
1322,OG0135,3
1323,PT0191,1
1323,FI0158,1
1323,FI0224,4
1323,ME0242,4
1323,NI0260,1
1324,BI0265,1
1324,IM0232,2
1324,ID0230,4
1324,BU0157,2
1324,BI0265,1
1325,ST0275,1
1325,CM0244,4
1325,ST0256,2
1325,OG0276,3
1326,PT0113,3
1326,IC0273,3
1326,IC0611,2
1327,IC0692,142
1327,IP0682,51
1327,IP0682,51
1327,IM0612,106
1328,IC0272,3
1328,IC0273,2
1328,IC0271,1
1328,IC0271,1
1328,PT0161,1
1329,MU0683,183
1329,MU0663,184
1329,MU0435,186
1330,DF0236,8
1330,MU0401,21
1330,CM0231,3
1330,ST0250,2
1330,ST0244,4
1330,DF0236,8
1330,ST0247,1
1331,CM0233,1
1331,ID0246,2
1331,HL0552,2
1332,BU0228,2
1332,EC0243,9
1332,FI0131,5
1332,OG0267,1
1332,OG0131,1
1333,ME0238,2
1333,ME0242,7
1334,ME0159,1
1334,FI0159,2
1334,OG0591,4
1334,OG0262,1
1334,ME0247,1
1335,NI0104,5
1335,BU0157,1
1335,NI0269,1
1336,CM0105,2
1336,NI0221,2
1336,FI0116,14
1336,EC0216,1
1336,EC0216,1
1336,EC0263,1
1337,CM0230,6
1337,DF0236,7
1337,CM0231,10
1337,IC0286,1
1337,IC0262,1
1337,DF0236,7
1338,CM0230,7
1338,ID0280,1
1338,ID0258,71
1339,HL0357,2
1339,HL0356,1
1339,CS0234,1
1340,FI0139,3
1340,OG0131,3
1340,OG0128,6
1340,OG0260,10
1340,OG0122,4
1341,IC0654,28
1341,DF0239,14
1341,DF0239,14
1341,IC0654,28
1341,IC0632,17
1342,CO0128,1
1342,CO0139,1
1342,CO0150,1
1342,CO0143,1
1342,PT0040,1
1343,MU0436,184
1343,MU0523,183
1343,MU0643,184
1344,OG0125,8
1344,FI0139,3
1344,OG0281,2
1344,OG0131,3
1344,ME0106,7
1344,OG0135,1
1345,DF0236,12
1345,IP0240,6
1345,CM0234,8
1345,DF0236,12
1345,IP0240,6
1345,IP0231,2
1346,ME0237,1
1346,ME0243,3
1346,PT0308,1
1347,EC0101,6
1347,ME0233,2
1347,ME0231,3
1347,BU0008,5
1347,CM0211,7
1348,OG0261,6
1348,IC0607,4
1348,PT0161,1
1349,FI0116,5
1350,NI0221,2
1350,NI0276,3
1350,NI0247,5
1351,IC0288,2
1351,IC0272,2
1351,IC0263,2
1352,CM0106,2
1352,FI0231,1
1352,CM0223,3
1353,PS0341,1
1353,PS0346,1
1353,PS0345,1
1353,PS0334,1
1354,CM0212,7
1354,OG0123,8
1354,ME0104,2
1354,DE0119,5
1354,CO0135,14
1355,PT0307,1
1355,PS0341,1
1355,PS0346,1
1355,PS0335,1
1356,DE0014,1
1356,DE0013,2
1356,DE0085,3
1356,DE0087,1
1356,DE0011,1
1356,DE0086,1
1357,PS0307,1
1357,PS0311,1
1357,PS0308,1
1357,OG0591,24
1357,PS0309,1
1358,IC0655,28
1358,IC0274,4
1358,IC0655,28
1358,PT0161,1
1359,ST0275,1
1359,ST0250,2
1359,ST0249,2
1359,ST0249,2
1359,ST0256,3
1359,OG0205,1
1360,NI0288,2
1360,OG0284,3
1360,ME0058,3
1361,CS0216,1
1361,CS0219,2
1361,CS0218,1
1361,CS0211,2
1361,CS0212,1
1361,CS0225,1
1361,ME0172,1
1362,PT0181,1
1362,CT0647,81
1362,CT0258,1
1362,CT0246,1
1363,EC0235,5
1363,MU0401,10
1363,FI0159,1
1363,OG0137,2
1363,NI0283,1
1364,IC0273,1
1364,IC0606,3
1364,IC0632,17
1365,OG0123,1
1365,CO0135,2
1365,EC0102,13
1365,DE0120,6
1366,IC0273,3
1366,IC0606,3
1367,PT0300,1
1367,DE0140,3
1367,DE0133,2
1367,DE0144,1
1368,CO0217,2
1368,IP0258,1
1368,IP0665,2
1369,DE0055,1
1369,DE0143,3
1370,PT0020,1
1370,CM0110,2
1370,EC0276,1
1370,OG0131,5
1371,FI0035,1
1371,EC0243,9
1371,ME0247,2
1371,BU0227,2
1371,OG0283,2
1372,ME0242,5
1372,OG0282,2
1372,FI0139,4
1373,DE0226,1
1373,ME0234,1
1373,ME0106,3
1373,HL0555,4
1373,ME0236,1
1373,ME0232,1
1374,CT0650,81
1375,ID0230,3
1375,CM0231,7
1376,OG0127,7
1376,NI0275,1
1376,OG0283,1
1377,IC0282,3
1377,IC0266,1
1377,IC0281,3
1377,IC0277,2
1378,DE0132,3
1378,DE0143,2
1378,DE0126,1
1378,DE0134,2
1378,DE0131,2
1379,DE0215,1
1380,MU0401,21
1380,DE0140,3
1380,DE0146,3
1380,DE0141,2
1381,IP0258,1
1381,IP0256,3
1381,IP0661,2
1381,IP0707,1
1382,PS0337,1
1382,PS0327,2
1382,PS0319,1
1382,PS0339,1
1382,PS0338,1
1383,ID0617,202
1383,ID0618,202
1383,IM0617,106
1384,IC0276,2
1384,IC0268,3
1384,IC0264,3
1384,IC0291,3
1384,IC0272,1
1384,IC0269,1
1385,DF0239,16
1385,DF0239,16
1385,ST0256,2
1385,ST0251,2
1386,PT0113,30
1386,IC0266,1
1386,IC0283,1
1386,IC0292,2
1386,IC0281,4
1386,IC0277,1
1387,PS0341,1
1387,PS0333,1
1387,PS0336,1
1387,PS0339,1
1388,BI0230,2
1388,BU0407,2
1388,BI0456,2
1388,BU0180,1
1388,BU0407,2
1388,BI0456,2
1388,BI0230,2
1388,BI0455,1
1388,BU0008,30
1389,OG0261,8
1389,FI0140,3
1389,ME0212,7
1389,FI0155,3
1389,OG0260,4
1390,OG0123,4
1390,OG0122,5
1390,CM0211,7
1390,ME0104,3
1390,ME0104,3
1391,OG0237,1
1391,ID0262,3
1391,IP0287,1
1391,PT0302,1
1392,NI0285,2
1392,NI0100,2
1392,DE0221,2
1392,CO0333,2
1392,DE0215,1
1393,NI0285,1
1393,DE0655,255
1393,DE0012,1
1393,DE0655,255
1394,PT0113,21
1394,CO0220,1
1394,OG0135,8
1395,DF0236,9
1395,ST0242,1
1395,CM0230,8
1395,ST0244,5
1395,ST0242,1
1396,NI0221,3
1396,NI0299,1
1396,OG0260,10
1397,PS0341,1
1397,BU0009,12
1397,CO0133,2
1397,CO0222,1
1397,ME0104,2
1398,FI0116,7
1399,IC0606,3
1399,PT0161,1
1400,CO0183,1
1400,CO0233,1
1400,PT0040,1
1401,ID0251,1
1401,ID0280,2
1401,ID0252,3
1401,ID0255,1
1401,ME0216,2
1402,IP0240,4
1402,IP0240,4
1402,IP0241,1
1402,IM0241,1
1403,PT0113,18
1403,OG0131,3
1403,OG0124,3
1404,CM0230,4
1404,IC0261,1
1404,PR0311,5
1404,BU0430,1
1404,BI0496,1
1405,PT0300,1
1405,DE0143,1
1405,DE0145,3
1406,DE0120,6
1406,IM0610,106
1407,DE0215,2
1407,DE0221,1
1407,EC0103,11
1407,NI0286,4
1408,MU0684,187
1408,DE0084,23
1408,MU0614,185
1408,MU0664,183
1408,MU0504,185
1408,MU0745,183
1409,PR0240,1
1409,IP0232,1
1409,PR0243,1
1409,IP0234,1
1409,PR0240,1
1410,DE0137,1
1410,DE0136,3
1410,DE0148,1
1410,DE0140,1
1410,DE0142,1
1411,ME0241,2
1411,OG0347,6
1412,DE0124,1
1412,DE0085,2
1412,DE0121,1
1413,PT0113,15
1413,PT0191,1
1413,ME0242,4
1413,FI0157,1
1413,NI0251,2
1414,ME0234,2
1414,CO0135,9
1414,DE0119,5
1414,OG0123,6
1415,DF0018,1
1416,OG0279,1
1416,CM0211,5
1416,PS0341,1
1416,ME0104,3
1416,BU0600,25
1416,ME0104,3
1417,CS0216,1
1417,CS0214,1
1417,CS0211,2
1417,CS0212,1
1417,CS0217,2
1418,ID0617,202
1418,ST0277,2
1418,ST0061,1
1419,DE0120,7
1419,CO0135,11
1419,ME0104,2
1419,OG0123,6
1420,PT0002,1
1420,OG0237,1
1420,NI0281,1
1420,OG0137,5
1420,ME0172,1
1420,NI0257,2
1421,ME0216,1
1421,ID0262,3
1421,ID0258,70
1421,ID0259,1
1422,OG0591,17
1422,IC0286,1
1422,IC0262,3
1423,DE0124,2
1423,DE0025,4
1423,DE0123,1
1424,IM0234,1
1424,IC0267,1
1424,IC0279,1
1425,ME0157,2
1425,OG0283,2
1425,ME0070,3
1426,OG0262,6
1426,OG0134,2
1426,OG0128,2
1426,OG0124,4
1426,OG0260,8
1427,IM0245,5
1427,IM0245,5
1427,IM0244,1
1427,PT0171,1
1428,CM0243,1
1428,IP0242,2
1428,IP0247,4
1428,IP0247,4
1428,IP0242,2
1429,ST0254,1
1429,ST0262,1
1429,ST0256,1
1429,ST0257,2
1429,MU0400,27
1430,PT0113,18
1430,IP0283,3
1430,PT0302,1
1431,DE0146,1
1431,DE0143,1
1431,DE0142,1
1431,DE0152,2
1431,DE0137,2
1432,OG0283,3
1432,OG0282,2
1432,OG0280,2
1432,OG0133,1
1433,ST0275,1
1433,ST0273,1
1433,PT0999,1
1434,ME0159,1
1434,OG0126,8
1434,NI0247,2
1434,ME0171,1
1434,OG0280,1
1435,OG0351,1
1435,OG0124,4
1435,OG0131,1
1435,OG0135,2
1436,CS0219,2
1436,CS0240,3
1436,CS0067,12
1436,CS0061,2
1437,NI0285,2
1437,BU0009,7
1437,NI0259,1
1437,CO0333,4
1437,NI0269,1
1437,BU0600,12
1438,DF0039,3
1438,PR0248,2
1438,DF0039,3
1438,IC0602,142
1438,IM0242,1
1438,IM0122,1
1439,BU0600,2
1439,PS0305,1
1439,PS0301,1
1439,PS0304,1
1439,PS0306,2
1440,PT0310,1
1440,FI0167,1
1440,FI0165,1
1440,FI0166,1
1440,FI0163,1
1440,FI0169,2
1441,NI0285,1
1441,NI0259,3
1441,NI0100,4
1441,CO0333,2
1441,DE0215,1
1442,FI0116,14
1442,CO0135,6
1442,OG0591,25
1442,ME0104,3
1442,DE0120,5
1442,OG0123,2
1442,ME0104,3
1443,EC0258,1
1443,EC0245,2
1443,CM0109,2
1444,DE0120,5
1445,CM0234,7
1445,CM0246,2
1445,ST0270,2
1445,OG0205,1
1446,EC0311,1
1446,EC0251,1
1446,FI0035,2
1446,EC0310,1
1446,PT0111,1
1447,ME0238,1
1447,ME0239,1
1447,ME0242,3
1447,ME0241,1
1447,ME0235,2
1448,CO0132,1
1448,BU0465,4
1448,CO0125,1
1448,CO0140,1
1448,BU0465,4
1448,DE0120,5
1449,ST0277,1
1449,ST0255,1
1449,ST0263,1
1449,ST0261,2
1449,PR0311,4
1450,IM0250,1
1450,ID0230,1
1451,EC0243,9
1451,ME0242,5
1451,ME0241,2
1451,ME0238,2
1452,CO0149,1
1452,CO0142,1
1453,EC0266,3
1453,CM0028,2
1454,OG0124,1
1454,CO0229,1
1454,OG0136,1
1454,OG0137,1
1455,CM0081,1
1455,HL0593,4
1456,IP0287,2
1456,ID0256,2
1456,ID0255,2
1456,ID0258,70
1456,ID0253,5
1457,FI0161,1
1457,OG0137,7
1457,OG0127,8
1457,OG0284,1
1457,OG0261,3
1458,OG0137,6
1458,NI0267,1
1458,OG0127,6
1458,ME0158,2
1458,EC0235,6
1458,OG0284,3
1458,ME0070,2
1459,OG0134,2
1459,OG0131,4
1459,OG0260,8
1459,OG0261,5
1460,CT0254,2
1460,CO0217,2
1460,CT0258,1
1460,CT0646,81
1461,ME0244,1
1462,EC0314,1
1462,EC0301,1
1462,EC0222,1
1462,EC0258,2
1463,EC0246,2
1463,FI0159,2
1463,EC0271,1
1463,EC0276,1
1463,EC0306,1
1463,PT0111,1
1464,BU0009,1
1464,ME0215,3
1464,NI0104,1
1464,CO0133,10
1465,CO0133,3
1465,ME0215,3
1465,DE0084,20
1465,ME0232,3
1466,MU0481,183
1466,MU0524,187
1466,MU0458,185
1466,MU0725,183
1466,MU0746,183
1467,ME0145,1
1467,IP0663,2
1467,OG0262,2
1467,OG0591,9
